SKU,Fecha,Categoria,Piezas,Piezas Ajuste,Modelo,ABC,Uso,Precio
SKU-69,01-02-21 00:00,AUDIO,93,0,real,A,BOCINA,53.55
SKU-70,01-02-21 00:00,AUDIO,40,0,real,A,BOCINA,53.69
SKU-71,01-02-21 00:00,AUDIO,46,0,real,A,BOCINA,51.92
SKU-72,01-02-21 00:00,AUDIO,26.84584323,0,real,C,AUDIFONOS,128.79
SKU-73,01-02-21 00:00,AUDIO,26.84584323,0,real,A,AUDIFONOS,129.67
SKU-74,01-02-21 00:00,AUDIO,26.84584323,0,real,D,AUDIFONOS,179.55
SKU-75,01-02-21 00:00,AUDIO,0,0,real,C,AUDIFONOS,516.72
SKU-76,01-02-21 00:00,AUDIO,26.84584323,0,real,A,AUDIFONOS,512.64
SKU-77,01-02-21 00:00,AUDIO,0,0,real,C,AUDIFONOS,568.45
SKU-78,01-02-21 00:00,AUDIO,0,0,real,C,AUDIFONOS,671.9
SKU-79,01-02-21 00:00,AUDIO,0,0,real,A,AUDIFONOS,664.16
SKU-80,01-02-21 00:00,AUDIO,0,0,real,C,AUDIFONOS,775.34
SKU-81,01-02-21 00:00,AUDIO,26.84584323,0,real,C,AUDIFONOS,775.34
SKU-82,01-02-21 00:00,AUDIO,0,0,real,C,AUDIFONOS,516.72
SKU-83,01-02-21 00:00,AUDIO,10.75,0,real,N,AUDIFONOS,279.62
SKU-84,01-02-21 00:00,AUDIO,0,0,real,D-,AUDIFONOS,0.31
SKU-85,01-02-21 00:00,AUDIO,31.619,0,real,B,AUDIFONOS,152.01
SKU-86,01-02-21 00:00,AUDIO,14.64659091,0,real,N,AUDIFONOS,2454.47
SKU-87,01-02-21 00:00,AUDIO,14.64659091,0,real,N,AUDIFONOS,2454.47
SKU-88,01-02-21 00:00,AUDIO,0,0,real,A,AUDIFONOS,1412.81
SKU-89,01-02-21 00:00,AUDIO,0,0,real,A,AUDIFONOS,1411.38
SKU-90,01-02-21 00:00,AUDIO,21.80373377,0,real,N,AUDIFONOS,674.54
SKU-91,01-02-21 00:00,AUDIO,84,0,real,B,AUDIFONOS,32.83
SKU-92,01-02-21 00:00,AUDIO,45.28125,0,real,B,CABLE AUXILIAR,9.77
SKU-93,01-02-21 00:00,AUDIO,0,0,real,B,CABLE AUXILIAR,20.23
SKU-94,01-02-21 00:00,AUDIO,75.58333333,0,real,B,MANOS LIBRES,36.52
SKU-95,01-02-21 00:00,AUDIO,137.6334848,0,real,B,AUDIFONOS,33.05
SKU-96,01-02-21 00:00,AUDIO,0,0,real,D-,AUDIFONOS,0.01
SKU-97,01-02-21 00:00,AUDIO,0,0,real,D-,AUDIFONOS,0.01
SKU-98,01-02-21 00:00,AUDIO,26.84584323,0,real,A,AUDIFONOS,309.83
SKU-99,01-02-21 00:00,AUDIO,8.433333333,0,real,B,AUDIFONOS,41.16
SKU-100,01-02-21 00:00,AUDIO,21.61470588,0,real,B,AUDIFONOS,250.84
SKU-1,08-02-21 00:00,AUDIO,134,0,real,A,AUDIFONOS,2398.37
SKU-2,08-02-21 00:00,AUDIO,100.5041667,0,real,A,AUDIFONOS,374
SKU-3,08-02-21 00:00,AUDIO,0,0,real,A,AUDIFONOS,3426.94
SKU-4,08-02-21 00:00,AUDIO,5.860606061,0,real,B,AUDIFONOS,3810
SKU-5,08-02-21 00:00,AUDIO,3,0,real,B,AUDIFONOS,3810
SKU-6,08-02-21 00:00,AUDIO,4.827272727,0,real,B,AUDIFONOS,3810
SKU-7,08-02-21 00:00,AUDIO,1.827272727,0,real,A,AUDIFONOS,2207.32
SKU-8,08-02-21 00:00,AUDIO,1.827272727,0,real,B,AUDIFONOS,2058.92
SKU-9,08-02-21 00:00,AUDIO,1.827272727,0,real,C,AUDIFONOS,1020.45
SKU-10,08-02-21 00:00,AUDIO,0,0,real,C,AUDIFONOS,1019.69
SKU-11,08-02-21 00:00,AUDIO,1.827272727,0,real,C,AUDIFONOS,999.09
SKU-12,08-02-21 00:00,AUDIO,1.827272727,0,real,A,AUDIFONOS,1005.86
SKU-13,08-02-21 00:00,AUDIO,60.515,0,real,N,AUDIFONOS,3837
SKU-14,08-02-21 00:00,AUDIO,34.22916667,0,real,A,AUDIFONOS,8837.32
SKU-15,08-02-21 00:00,AUDIO,50.47916667,0,real,A,AUDIFONOS,8806.74
SKU-16,08-02-21 00:00,AUDIO,117.2604167,0,real,A,AUDIFONOS,8583.3
SKU-17,08-02-21 00:00,AUDIO,140.8541667,0,real,A,AUDIFONOS,374.38
SKU-18,08-02-21 00:00,AUDIO,447.875,0,real,A,AUDIFONOS,374.03
SKU-19,08-02-21 00:00,AUDIO,98.4752807,0,real,N,AUDIFONOS,65.12
SKU-20,08-02-21 00:00,AUDIO,0,0,real,A,AUDIFONOS,161.86
SKU-21,08-02-21 00:00,AUDIO,0,0,real,C,AUDIFONOS,20.85
SKU-22,08-02-21 00:00,AUDIO,0,0,real,C,AUDIFONOS,19.02
SKU-23,08-02-21 00:00,AUDIO,0,0,real,B,AUDIFONOS,80.4
SKU-24,08-02-21 00:00,AUDIO,0,0,real,A,AUDIFONOS,54.9
SKU-25,08-02-21 00:00,AUDIO,0,0,real,B,AUDIFONOS,34.45
SKU-26,08-02-21 00:00,AUDIO,0,0,real,B,AUDIFONOS,33.67
SKU-27,08-02-21 00:00,AUDIO,0,0,real,B,AUDIFONOS,53.78
SKU-28,08-02-21 00:00,AUDIO,46.04367816,0,real,A,AUDIFONOS,162.98
SKU-29,08-02-21 00:00,AUDIO,46.04367816,0,real,A,AUDIFONOS,162.18
SKU-30,08-02-21 00:00,AUDIO,98,0,real,A,AUDIFONOS,150.02
SKU-31,08-02-21 00:00,AUDIO,46.04367816,0,real,A,AUDIFONOS,167.57
SKU-32,08-02-21 00:00,AUDIO,0,0,real,A,AUDIFONOS,167.23
SKU-33,08-02-21 00:00,AUDIO,46.04367816,0,real,A,AUDIFONOS,183.45
SKU-34,08-02-21 00:00,AUDIO,56.77177243,0,real,B,AUDIFONOS,258.79
SKU-35,08-02-21 00:00,AUDIO,46.04367816,0,real,B,AUDIFONOS,115.85
SKU-36,08-02-21 00:00,AUDIO,46.04367816,0,real,A,AUDIFONOS,195.06
SKU-37,08-02-21 00:00,AUDIO,144.5189589,0,real,N,AUDIFONOS,185.26
SKU-38,08-02-21 00:00,AUDIO,98.4752807,0,real,N,AUDIFONOS,100.13
SKU-39,08-02-21 00:00,AUDIO,208.0436782,0,real,A,AUDIFONOS,149.63
SKU-40,08-02-21 00:00,AUDIO,100.6002807,0,real,N,AUDIFONOS,178.42
SKU-41,08-02-21 00:00,AUDIO,100.6002807,0,real,N,AUDIFONOS,178.52
SKU-42,08-02-21 00:00,AUDIO,92.08735632,0,real,A,AUDIFONOS,190.7
SKU-43,08-02-21 00:00,AUDIO,100.6002807,0,real,N,AUDIFONOS,214.51
SKU-44,08-02-21 00:00,AUDIO,192.687637,0,real,N,AUDIFONOS,69.55
SKU-45,08-02-21 00:00,AUDIO,190.562637,0,real,N,AUDIFONOS,69.58
SKU-46,08-02-21 00:00,AUDIO,33,0,real,A,AUDIFONOS,245.66
SKU-47,08-02-21 00:00,AUDIO,0,0,real,B,AUDIFONOS,157.92
SKU-48,08-02-21 00:00,AUDIO,0,0,real,B,AUDIFONOS,91.04
SKU-49,08-02-21 00:00,AUDIO,46.04367816,0,real,A,AUDIFONOS,197.39
SKU-50,08-02-21 00:00,AUDIO,0,0,real,A,AUDIFONOS,231.68
SKU-51,08-02-21 00:00,AUDIO,46.04367816,0,real,A,AUDIFONOS,122.26
SKU-52,08-02-21 00:00,AUDIO,210.0436782,0,real,A,AUDIFONOS,116.99
SKU-53,08-02-21 00:00,AUDIO,207.0873563,0,real,B,AUDIFONOS,18.06
SKU-54,08-02-21 00:00,AUDIO,256.0436782,0,real,B,AUDIFONOS,17.64
SKU-55,08-02-21 00:00,AUDIO,2,0,real,A,AUDIFONOS,3456.59
SKU-56,08-02-21 00:00,AUDIO,1,0,real,A,AUDIFONOS,3542.7
SKU-57,08-02-21 00:00,AUDIO,0,0,real,B,AUDIFONOS,3434.29
SKU-58,08-02-21 00:00,AUDIO,85.15765864,0,real,N,AUDIFONOS,319.37
SKU-59,08-02-21 00:00,AUDIO,46.04367816,0,real,B,AUDIFONOS,30.91
SKU-60,08-02-21 00:00,AUDIO,56.77177243,0,real,N,AUDIFONOS,277.42
SKU-61,08-02-21 00:00,AUDIO,46.04367816,0,real,B,AUDIFONOS,25.03
SKU-62,08-02-21 00:00,AUDIO,0,0,real,C,AUDIFONOS,18.31
SKU-63,08-02-21 00:00,AUDIO,33,0,real,A,BOCINA,324.7
SKU-64,08-02-21 00:00,AUDIO,34.24007576,0,real,N,BOCINA,304.26
SKU-65,08-02-21 00:00,AUDIO,0,0,real,B,BOCINA,160.1
SKU-66,08-02-21 00:00,AUDIO,0,0,real,A,BOCINA,227.69
SKU-67,08-02-21 00:00,AUDIO,21,0,real,B,BOCINA,353.7
SKU-68,08-02-21 00:00,AUDIO,40.1,0,real,B,BOCINA,226.45
SKU-69,08-02-21 00:00,AUDIO,46,0,real,A,BOCINA,53.55
SKU-70,08-02-21 00:00,AUDIO,59,0,real,A,BOCINA,53.69
SKU-71,08-02-21 00:00,AUDIO,42,0,real,A,BOCINA,51.92
SKU-72,08-02-21 00:00,AUDIO,2.2,0,real,C,AUDIFONOS,128.79
SKU-73,08-02-21 00:00,AUDIO,2.2,0,real,A,AUDIFONOS,129.67
SKU-74,08-02-21 00:00,AUDIO,2.2,0,real,D,AUDIFONOS,179.55
SKU-75,08-02-21 00:00,AUDIO,0,0,real,C,AUDIFONOS,516.72
SKU-76,08-02-21 00:00,AUDIO,2.2,0,real,A,AUDIFONOS,512.64
SKU-77,08-02-21 00:00,AUDIO,0,0,real,C,AUDIFONOS,568.45
SKU-78,08-02-21 00:00,AUDIO,0,0,real,C,AUDIFONOS,671.9
SKU-79,08-02-21 00:00,AUDIO,0,0,real,A,AUDIFONOS,664.16
SKU-80,08-02-21 00:00,AUDIO,0,0,real,C,AUDIFONOS,775.34
SKU-81,08-02-21 00:00,AUDIO,2.2,0,real,C,AUDIFONOS,775.34
SKU-82,08-02-21 00:00,AUDIO,0,0,real,C,AUDIFONOS,516.72
SKU-83,08-02-21 00:00,AUDIO,12.33333333,0,real,N,AUDIFONOS,279.62
SKU-84,08-02-21 00:00,AUDIO,0,0,real,D-,AUDIFONOS,0.31
SKU-85,08-02-21 00:00,AUDIO,24.49772727,0,real,B,AUDIFONOS,152.01
SKU-86,08-02-21 00:00,AUDIO,20.29444444,0,real,N,AUDIFONOS,2454.47
SKU-87,08-02-21 00:00,AUDIO,20.29444444,0,real,N,AUDIFONOS,2454.47
SKU-88,08-02-21 00:00,AUDIO,0,0,real,A,AUDIFONOS,1412.81
SKU-89,08-02-21 00:00,AUDIO,0,0,real,A,AUDIFONOS,1411.38
SKU-90,08-02-21 00:00,AUDIO,28.82444444,0,real,N,AUDIFONOS,674.54
SKU-91,08-02-21 00:00,AUDIO,121,0,real,B,AUDIFONOS,32.83
SKU-92,08-02-21 00:00,AUDIO,125.89,0,real,B,CABLE AUXILIAR,9.77
SKU-93,08-02-21 00:00,AUDIO,6,0,real,B,CABLE AUXILIAR,20.23
SKU-94,08-02-21 00:00,AUDIO,160.1307692,0,real,B,MANOS LIBRES,36.52
SKU-95,08-02-21 00:00,AUDIO,189.0436782,0,real,B,AUDIFONOS,33.05
SKU-96,08-02-21 00:00,AUDIO,0,0,real,D-,AUDIFONOS,0.01
SKU-97,08-02-21 00:00,AUDIO,0,0,real,D-,AUDIFONOS,0.01
SKU-98,08-02-21 00:00,AUDIO,2.2,0,real,A,AUDIFONOS,309.83
SKU-99,08-02-21 00:00,AUDIO,8.63,0,real,B,AUDIFONOS,41.16
SKU-100,08-02-21 00:00,AUDIO,31.03333333,0,real,B,AUDIFONOS,250.84
SKU-1,15-02-21 00:00,AUDIO,91,0,real,A,AUDIFONOS,2398.37
SKU-2,15-02-21 00:00,AUDIO,104.5304348,0,real,A,AUDIFONOS,374
SKU-3,15-02-21 00:00,AUDIO,0,0,real,A,AUDIFONOS,3426.94
SKU-4,15-02-21 00:00,AUDIO,4.634615385,0,real,B,AUDIFONOS,3810
SKU-5,15-02-21 00:00,AUDIO,1,0,real,B,AUDIFONOS,3810
SKU-6,15-02-21 00:00,AUDIO,2.884615385,0,real,B,AUDIFONOS,3810
SKU-7,15-02-21 00:00,AUDIO,1.884615385,0,real,A,AUDIFONOS,2207.32
SKU-8,15-02-21 00:00,AUDIO,1.884615385,0,real,B,AUDIFONOS,2058.92
SKU-9,15-02-21 00:00,AUDIO,1.884615385,0,real,C,AUDIFONOS,1020.45
SKU-10,15-02-21 00:00,AUDIO,0,0,real,C,AUDIFONOS,1019.69
SKU-11,15-02-21 00:00,AUDIO,1.884615385,0,real,C,AUDIFONOS,999.09
SKU-12,15-02-21 00:00,AUDIO,1.884615385,0,real,A,AUDIFONOS,1005.86
SKU-13,15-02-21 00:00,AUDIO,61.53333333,0,real,N,AUDIFONOS,3837
SKU-14,15-02-21 00:00,AUDIO,32.13043478,0,real,A,AUDIFONOS,8837.32
SKU-15,15-02-21 00:00,AUDIO,53.46376812,0,real,A,AUDIFONOS,8806.74
SKU-16,15-02-21 00:00,AUDIO,103.9637681,0,real,A,AUDIFONOS,8583.3
SKU-17,15-02-21 00:00,AUDIO,129.1304348,0,real,A,AUDIFONOS,374.38
SKU-18,15-02-21 00:00,AUDIO,353,0,real,A,AUDIFONOS,374.03
SKU-19,15-02-21 00:00,AUDIO,85.62180556,0,real,N,AUDIFONOS,65.12
SKU-20,15-02-21 00:00,AUDIO,0,0,real,A,AUDIFONOS,161.86
SKU-21,15-02-21 00:00,AUDIO,0,0,real,C,AUDIFONOS,20.85
SKU-22,15-02-21 00:00,AUDIO,0,0,real,C,AUDIFONOS,19.02
SKU-23,15-02-21 00:00,AUDIO,0,0,real,B,AUDIFONOS,80.4
SKU-24,15-02-21 00:00,AUDIO,0,0,real,A,AUDIFONOS,54.9
SKU-25,15-02-21 00:00,AUDIO,0,0,real,B,AUDIFONOS,34.45
SKU-26,15-02-21 00:00,AUDIO,0,0,real,B,AUDIFONOS,33.67
SKU-27,15-02-21 00:00,AUDIO,0,0,real,B,AUDIFONOS,53.78
SKU-28,15-02-21 00:00,AUDIO,36.62380952,0,real,A,AUDIFONOS,162.98
SKU-29,15-02-21 00:00,AUDIO,36.62380952,0,real,A,AUDIFONOS,162.18
SKU-30,15-02-21 00:00,AUDIO,89,0,real,A,AUDIFONOS,150.02
SKU-31,15-02-21 00:00,AUDIO,36.62380952,0,real,A,AUDIFONOS,167.57
SKU-32,15-02-21 00:00,AUDIO,0,0,real,A,AUDIFONOS,167.23
SKU-33,15-02-21 00:00,AUDIO,36.62380952,0,real,A,AUDIFONOS,183.45
SKU-34,15-02-21 00:00,AUDIO,49.0521645,0,real,B,AUDIFONOS,258.79
SKU-35,15-02-21 00:00,AUDIO,36.62380952,0,real,B,AUDIFONOS,115.85
SKU-36,15-02-21 00:00,AUDIO,36.62380952,0,real,A,AUDIFONOS,195.06
SKU-37,15-02-21 00:00,AUDIO,122.2456151,0,real,N,AUDIFONOS,185.26
SKU-38,15-02-21 00:00,AUDIO,85.62180556,0,real,N,AUDIFONOS,100.13
SKU-39,15-02-21 00:00,AUDIO,127.9988095,0,real,A,AUDIFONOS,149.63
SKU-40,15-02-21 00:00,AUDIO,87.65847222,0,real,N,AUDIFONOS,178.42
SKU-41,15-02-21 00:00,AUDIO,87.65847222,0,real,N,AUDIFONOS,178.52
SKU-42,15-02-21 00:00,AUDIO,73.24761905,0,real,A,AUDIFONOS,190.7
SKU-43,15-02-21 00:00,AUDIO,87.65847222,0,real,N,AUDIFONOS,214.51
SKU-44,15-02-21 00:00,AUDIO,160.9060913,0,real,N,AUDIFONOS,69.55
SKU-45,15-02-21 00:00,AUDIO,158.8694246,0,real,N,AUDIFONOS,69.58
SKU-46,15-02-21 00:00,AUDIO,18,0,real,A,AUDIFONOS,245.66
SKU-47,15-02-21 00:00,AUDIO,0,0,real,B,AUDIFONOS,157.92
SKU-48,15-02-21 00:00,AUDIO,0,0,real,B,AUDIFONOS,91.04
SKU-49,15-02-21 00:00,AUDIO,36.62380952,0,real,A,AUDIFONOS,197.39
SKU-50,15-02-21 00:00,AUDIO,0,0,real,A,AUDIFONOS,231.68
SKU-51,15-02-21 00:00,AUDIO,36.62380952,0,real,A,AUDIFONOS,122.26
SKU-52,15-02-21 00:00,AUDIO,164.6238095,0,real,A,AUDIFONOS,116.99
SKU-53,15-02-21 00:00,AUDIO,199.247619,0,real,B,AUDIFONOS,18.06
SKU-54,15-02-21 00:00,AUDIO,259.6238095,0,real,B,AUDIFONOS,17.64
SKU-55,15-02-21 00:00,AUDIO,1,0,real,A,AUDIFONOS,3456.59
SKU-56,15-02-21 00:00,AUDIO,2,0,real,A,AUDIFONOS,3542.7
SKU-57,15-02-21 00:00,AUDIO,0,0,real,B,AUDIFONOS,3434.29
SKU-58,15-02-21 00:00,AUDIO,73.57824675,0,real,N,AUDIFONOS,319.37
SKU-59,15-02-21 00:00,AUDIO,36.62380952,0,real,B,AUDIFONOS,30.91
SKU-60,15-02-21 00:00,AUDIO,49.0521645,0,real,N,AUDIFONOS,277.42
SKU-61,15-02-21 00:00,AUDIO,36.62380952,0,real,B,AUDIFONOS,25.03
SKU-62,15-02-21 00:00,AUDIO,0,0,real,C,AUDIFONOS,18.31
SKU-63,15-02-21 00:00,AUDIO,23,0,real,A,BOCINA,324.7
SKU-64,15-02-21 00:00,AUDIO,32.47916667,0,real,N,BOCINA,304.26
SKU-65,15-02-21 00:00,AUDIO,0,0,real,B,BOCINA,160.1
SKU-66,15-02-21 00:00,AUDIO,0,0,real,A,BOCINA,227.69
SKU-67,15-02-21 00:00,AUDIO,18,0,real,B,BOCINA,353.7
SKU-68,15-02-21 00:00,AUDIO,38.55,0,real,B,BOCINA,226.45
SKU-69,15-02-21 00:00,AUDIO,53,0,real,A,BOCINA,53.55
SKU-70,15-02-21 00:00,AUDIO,45,0,real,A,BOCINA,53.69
SKU-71,15-02-21 00:00,AUDIO,57,0,real,A,BOCINA,51.92
SKU-72,15-02-21 00:00,AUDIO,3.25,0,real,C,AUDIFONOS,128.79
SKU-73,15-02-21 00:00,AUDIO,3.25,0,real,A,AUDIFONOS,129.67
SKU-74,15-02-21 00:00,AUDIO,3.25,0,real,D,AUDIFONOS,179.55
SKU-75,15-02-21 00:00,AUDIO,0,0,real,C,AUDIFONOS,516.72
SKU-76,15-02-21 00:00,AUDIO,3.25,0,real,A,AUDIFONOS,512.64
SKU-77,15-02-21 00:00,AUDIO,0,0,real,C,AUDIFONOS,568.45
SKU-78,15-02-21 00:00,AUDIO,0,0,real,C,AUDIFONOS,671.9
SKU-79,15-02-21 00:00,AUDIO,0,0,real,A,AUDIFONOS,664.16
SKU-80,15-02-21 00:00,AUDIO,0,0,real,C,AUDIFONOS,775.34
SKU-81,15-02-21 00:00,AUDIO,3.25,0,real,C,AUDIFONOS,775.34
SKU-82,15-02-21 00:00,AUDIO,0,0,real,C,AUDIFONOS,516.72
SKU-83,15-02-21 00:00,AUDIO,11.33333333,0,real,N,AUDIFONOS,279.62
SKU-84,15-02-21 00:00,AUDIO,0,0,real,D-,AUDIFONOS,0.31
SKU-85,15-02-21 00:00,AUDIO,63.766,0,real,B,AUDIFONOS,152.01
SKU-86,15-02-21 00:00,AUDIO,20.89027778,0,real,N,AUDIFONOS,2454.47
SKU-87,15-02-21 00:00,AUDIO,20.89027778,0,real,N,AUDIFONOS,2454.47
SKU-88,15-02-21 00:00,AUDIO,0,0,real,A,AUDIFONOS,1412.81
SKU-89,15-02-21 00:00,AUDIO,0,0,real,A,AUDIFONOS,1411.38
SKU-90,15-02-21 00:00,AUDIO,34.12027778,0,real,N,AUDIFONOS,674.54
SKU-91,15-02-21 00:00,AUDIO,83,0,real,B,AUDIFONOS,32.83
SKU-92,15-02-21 00:00,AUDIO,74.51111111,0,real,B,CABLE AUXILIAR,9.77
SKU-93,15-02-21 00:00,AUDIO,0,0,real,B,CABLE AUXILIAR,20.23
SKU-94,15-02-21 00:00,AUDIO,128.0538462,0,real,B,MANOS LIBRES,36.52
SKU-95,15-02-21 00:00,AUDIO,155.6238095,0,real,B,AUDIFONOS,33.05
SKU-96,15-02-21 00:00,AUDIO,0,0,real,D-,AUDIFONOS,0.01
SKU-97,15-02-21 00:00,AUDIO,0,0,real,D-,AUDIFONOS,0.01
SKU-98,15-02-21 00:00,AUDIO,3.25,0,real,A,AUDIFONOS,309.83
SKU-99,15-02-21 00:00,AUDIO,4.464285714,0,real,B,AUDIFONOS,41.16
SKU-100,15-02-21 00:00,AUDIO,27.38888889,0,real,B,AUDIFONOS,250.84
SKU-1,22-02-21 00:00,AUDIO,74,0,real,A,AUDIFONOS,2398.37
SKU-2,22-02-21 00:00,AUDIO,93.06666667,0,real,A,AUDIFONOS,374
SKU-3,22-02-21 00:00,AUDIO,0,0,real,A,AUDIFONOS,3426.94
SKU-4,22-02-21 00:00,AUDIO,4.125,0,real,B,AUDIFONOS,3810
SKU-5,22-02-21 00:00,AUDIO,1.1,0,real,B,AUDIFONOS,3810
SKU-6,22-02-21 00:00,AUDIO,2.6125,0,real,B,AUDIFONOS,3810
SKU-7,22-02-21 00:00,AUDIO,1.5125,0,real,A,AUDIFONOS,2207.32
SKU-8,22-02-21 00:00,AUDIO,1.5125,0,real,B,AUDIFONOS,2058.92
SKU-9,22-02-21 00:00,AUDIO,1.5125,0,real,C,AUDIFONOS,1020.45
SKU-10,22-02-21 00:00,AUDIO,0,0,real,C,AUDIFONOS,1019.69
SKU-11,22-02-21 00:00,AUDIO,1.5125,0,real,C,AUDIFONOS,999.09
SKU-12,22-02-21 00:00,AUDIO,1.5125,0,real,A,AUDIFONOS,1005.86
SKU-13,22-02-21 00:00,AUDIO,66.55,0,real,N,AUDIFONOS,3837
SKU-14,22-02-21 00:00,AUDIO,32.66666667,0,real,A,AUDIFONOS,8837.32
SKU-15,22-02-21 00:00,AUDIO,54.41666667,0,real,A,AUDIFONOS,8806.74
SKU-16,22-02-21 00:00,AUDIO,105.2166667,0,real,A,AUDIFONOS,8583.3
SKU-17,22-02-21 00:00,AUDIO,173.6666667,0,real,A,AUDIFONOS,374.38
SKU-18,22-02-21 00:00,AUDIO,442,0,real,A,AUDIFONOS,374.03
SKU-19,22-02-21 00:00,AUDIO,81.91157407,0,real,N,AUDIFONOS,65.12
SKU-20,22-02-21 00:00,AUDIO,0,0,real,A,AUDIFONOS,161.86
SKU-21,22-02-21 00:00,AUDIO,0,0,real,C,AUDIFONOS,20.85
SKU-22,22-02-21 00:00,AUDIO,0,0,real,C,AUDIFONOS,19.02
SKU-23,22-02-21 00:00,AUDIO,0,0,real,B,AUDIFONOS,80.4
SKU-24,22-02-21 00:00,AUDIO,0,0,real,A,AUDIFONOS,54.9
SKU-25,22-02-21 00:00,AUDIO,0,0,real,B,AUDIFONOS,34.45
SKU-26,22-02-21 00:00,AUDIO,0,0,real,B,AUDIFONOS,33.67
SKU-27,22-02-21 00:00,AUDIO,0,0,real,B,AUDIFONOS,53.78
SKU-28,22-02-21 00:00,AUDIO,26.00997024,0,real,A,AUDIFONOS,162.98
SKU-29,22-02-21 00:00,AUDIO,26.00997024,0,real,A,AUDIFONOS,162.18
SKU-30,22-02-21 00:00,AUDIO,57,0,real,A,AUDIFONOS,150.02
SKU-31,22-02-21 00:00,AUDIO,26.00997024,0,real,A,AUDIFONOS,167.57
SKU-32,22-02-21 00:00,AUDIO,0,0,real,A,AUDIFONOS,167.23
SKU-33,22-02-21 00:00,AUDIO,26.00997024,0,real,A,AUDIFONOS,183.45
SKU-34,22-02-21 00:00,AUDIO,37.36903153,0,real,B,AUDIFONOS,258.79
SKU-35,22-02-21 00:00,AUDIO,26.00997024,0,real,B,AUDIFONOS,115.85
SKU-36,22-02-21 00:00,AUDIO,26.00997024,0,real,A,AUDIFONOS,195.06
SKU-37,22-02-21 00:00,AUDIO,107.9215443,0,real,N,AUDIFONOS,185.26
SKU-38,22-02-21 00:00,AUDIO,81.91157407,0,real,N,AUDIFONOS,100.13
SKU-39,22-02-21 00:00,AUDIO,125.0099702,0,real,A,AUDIFONOS,149.63
SKU-40,22-02-21 00:00,AUDIO,83.91157407,0,real,N,AUDIFONOS,178.42
SKU-41,22-02-21 00:00,AUDIO,83.91157407,0,real,N,AUDIFONOS,178.52
SKU-42,22-02-21 00:00,AUDIO,52.01994048,0,real,A,AUDIFONOS,190.7
SKU-43,22-02-21 00:00,AUDIO,83.91157407,0,real,N,AUDIFONOS,214.51
SKU-44,22-02-21 00:00,AUDIO,135.9315146,0,real,N,AUDIFONOS,69.55
SKU-45,22-02-21 00:00,AUDIO,133.9315146,0,real,N,AUDIFONOS,69.58
SKU-46,22-02-21 00:00,AUDIO,23,0,real,A,AUDIFONOS,245.66
SKU-47,22-02-21 00:00,AUDIO,0,0,real,B,AUDIFONOS,157.92
SKU-48,22-02-21 00:00,AUDIO,0,0,real,B,AUDIFONOS,91.04
SKU-49,22-02-21 00:00,AUDIO,26.00997024,0,real,A,AUDIFONOS,197.39
SKU-50,22-02-21 00:00,AUDIO,0,0,real,A,AUDIFONOS,231.68
SKU-51,22-02-21 00:00,AUDIO,26.00997024,0,real,A,AUDIFONOS,122.26
SKU-52,22-02-21 00:00,AUDIO,150.0099702,0,real,A,AUDIFONOS,116.99
SKU-53,22-02-21 00:00,AUDIO,191.0199405,0,real,B,AUDIFONOS,18.06
SKU-54,22-02-21 00:00,AUDIO,232.0099702,0,real,B,AUDIFONOS,17.64
SKU-55,22-02-21 00:00,AUDIO,2,0,real,A,AUDIFONOS,3456.59
SKU-56,22-02-21 00:00,AUDIO,1,0,real,A,AUDIFONOS,3542.7
SKU-57,22-02-21 00:00,AUDIO,0,0,real,B,AUDIFONOS,3434.29
SKU-58,22-02-21 00:00,AUDIO,56.0535473,0,real,N,AUDIFONOS,319.37
SKU-59,22-02-21 00:00,AUDIO,26.00997024,0,real,B,AUDIFONOS,30.91
SKU-60,22-02-21 00:00,AUDIO,37.36903153,0,real,N,AUDIFONOS,277.42
SKU-61,22-02-21 00:00,AUDIO,26.00997024,0,real,B,AUDIFONOS,25.03
SKU-62,22-02-21 00:00,AUDIO,0,0,real,C,AUDIFONOS,18.31
SKU-63,22-02-21 00:00,AUDIO,24,0,real,A,BOCINA,324.7
SKU-64,22-02-21 00:00,AUDIO,32.88689394,0,real,N,BOCINA,304.26
SKU-65,22-02-21 00:00,AUDIO,0,0,real,B,BOCINA,160.1
SKU-66,22-02-21 00:00,AUDIO,0,0,real,A,BOCINA,227.69
SKU-67,22-02-21 00:00,AUDIO,22,0,real,B,BOCINA,353.7
SKU-68,22-02-21 00:00,AUDIO,36.6,0,real,B,BOCINA,226.45
SKU-69,22-02-21 00:00,AUDIO,50,0,real,A,BOCINA,53.55
SKU-70,22-02-21 00:00,AUDIO,67,0,real,A,BOCINA,53.69
SKU-71,22-02-21 00:00,AUDIO,49,0,real,A,BOCINA,51.92
SKU-72,22-02-21 00:00,AUDIO,1.666666667,0,real,C,AUDIFONOS,128.79
SKU-73,22-02-21 00:00,AUDIO,1.666666667,0,real,A,AUDIFONOS,129.67
SKU-74,22-02-21 00:00,AUDIO,1.666666667,0,real,D,AUDIFONOS,179.55
SKU-75,22-02-21 00:00,AUDIO,0,0,real,C,AUDIFONOS,516.72
SKU-76,22-02-21 00:00,AUDIO,1.666666667,0,real,A,AUDIFONOS,512.64
SKU-77,22-02-21 00:00,AUDIO,0,0,real,C,AUDIFONOS,568.45
SKU-78,22-02-21 00:00,AUDIO,0,0,real,C,AUDIFONOS,671.9
